"","wave","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","additional"
"738",2012,"222,08",NA,NA,NA,"Lantana camara",8,0,NA
"739",2012,"222,08",NA,NA,NA,"Unident 34",4,0,NA
"740",2012,"222,08",NA,NA,NA,"local name: Liba",3,0,NA
"741",2012,"222,08",NA,NA,NA,"Chromolaena odorata",3,0,NA
"742",2012,"222,08",NA,NA,NA,"Macaranga gigantea",3,0,NA
"743",2012,"222,08",NA,NA,NA,"Nephrolepis exaltata",3,0,NA
"744",2012,"222,08",NA,NA,NA,"Pericampylus glaucus",2,0,NA
"745",2012,"222,08",NA,NA,NA,"Borreria latifolia",9,0,NA
"746",2012,"222,08",NA,NA,NA,"Paspalum conjugatum",16,0,NA
"747",2012,"222,08",NA,NA,NA,"local name: Kayu pule",1,0,NA
"748",2012,"222,08",NA,NA,NA,"Hevea brasiliensis",6,0,NA
"749",2012,"222,08",NA,NA,NA,"Phyllanthus niruri",6,0,NA
"750",2012,"222,08",NA,NA,NA,"Unident 11",1,0,NA
"751",2012,"222,08",NA,NA,NA,"Dalbergia candenatensis",3,0,NA
"752",2012,"222,05",NA,NA,NA,"Clidemia hirta",90,1,NA
"753",2012,"222,05",NA,NA,NA,"Melastoma malabathricum",11,0,NA
"754",2012,"222,05",NA,NA,NA,"Macaranga gigantea",6,0,NA
"755",2012,"222,05",NA,NA,NA,"Scleria bancana",17,0,NA
"756",2012,"222,05",NA,NA,NA,"Centotheca lappacea",43,0,NA
"757",2012,"222,05",NA,NA,NA,"Panicum repens",26,0,NA
"758",2012,"222,05",NA,NA,NA,"Agrostistachys borneensis",3,0,NA
"759",2012,"222,05",NA,NA,NA,"Elaeis guineensis",19,0,NA
"760",2012,"222,05",NA,NA,NA,"local name: Tembesu angin",2,0,NA
"761",2012,"222,05",NA,NA,NA,"Apocynaceae spec.",4,0,NA
"762",2012,"222,05",NA,NA,NA,"Lygodium salicifolium",2,0,NA
"763",2012,"222,05",NA,NA,NA,"Dicranopteris linearis",4,1,NA
"764",2012,"222,05",NA,NA,NA,"local name: Kayu balam",1,0,NA
"765",2012,"222,05",NA,NA,NA,"Paspalum conjugatum",5,0,NA
"766",2012,"222,05",NA,NA,NA,"Selaginella spec.",2,0,NA
"767",2012,"222,05",NA,NA,NA,"Nephrolepis exaltata",3,0,NA
"768",2012,"222,05",NA,NA,NA,"local name: Marpui",2,0,NA
"769",2012,"222,05",NA,NA,NA,"local name: Cempedak",1,0,NA
"770",2012,"222,06",NA,NA,NA,"Paederia foetida",2,0,NA
"771",2012,"222,06",NA,NA,NA,"Girroniera nervosa",2,0,NA
"772",2012,"222,06",NA,NA,NA,"Scleria bancana",53,0,NA
"773",2012,"222,06",NA,NA,NA,"Scleria levis",24,0,NA
"774",2012,"222,06",NA,NA,NA,"local name: Gawal-gawal",6,0,NA
"775",2012,"222,06",NA,NA,NA,"Nephrolepis exaltata",72,0,NA
"776",2012,"222,06",NA,NA,NA,"Clidemia hirta",92,1,NA
"777",2012,"222,06",NA,NA,NA,"Melastoma malabathricum",26,0,NA
"778",2012,"222,06",NA,NA,NA,"Apocynaceae spec.",8,0,NA
"779",2012,"222,06",NA,NA,NA,"Aidia densiflora",13,0,NA
"780",2012,"222,06",NA,NA,NA,"Hevea brasiliensis",13,0,NA
"781",2012,"222,06",NA,NA,NA,"Lygodium circinatum",4,0,NA
"782",2012,"222,06",NA,NA,NA,"Breynia oblongifolia",3,0,NA
"783",2012,"222,06",NA,NA,NA,"local name: Saga",2,0,NA
"784",2012,"222,06",NA,NA,NA,"Breynia stipitata",2,0,NA
"785",2012,"222,06",NA,NA,NA,"Panicum repens",32,0,NA
"786",2012,"222,06",NA,NA,NA,"Macaranga triloba",7,0,NA
"787",2012,"222,06",NA,NA,NA,"local name: Secerek",2,0,NA
"788",2012,"222,06",NA,NA,NA,"Dicranopteris linearis",8,1,NA
"789",2012,"222,06",NA,NA,NA,"local name: Akar otan",1,0,NA
"790",2012,"222,06",NA,NA,NA,"Axonopus compressus",11,0,NA
"791",2012,"222,14",NA,NA,NA,"Panicum repens",216,0,NA
"792",2012,"222,14",NA,NA,NA,"Lygodium salicifolium",7,0,NA
"793",2012,"222,14",NA,NA,NA,"Clidemia hirta",216,1,NA
"794",2012,"222,14",NA,NA,NA,"Aidia densiflora",6,0,NA
"795",2012,"222,14",NA,NA,NA,"Hevea brasiliensis",13,0,NA
"796",2012,"222,14",NA,NA,NA,"Symplocos cochinchinensis",19,0,NA
"797",2012,"222,14",NA,NA,NA,"Vitex pinnata",2,0,NA
"798",2012,"222,14",NA,NA,NA,"Glochidion arborescens",1,0,NA
"799",2012,"222,14",NA,NA,NA,"Mussaenda frondosa",2,0,NA
"800",2012,"222,14",NA,NA,NA,"Gynotroches axillaris",9,0,NA
"801",2012,"222,14",NA,NA,NA,"Erycibe sp.1",37,0,NA
"802",2012,"222,14",NA,NA,NA,"local name: Secerek",2,0,NA
"803",2012,"222,14",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"804",2012,"222,14",NA,NA,NA,"Agrostistachys borneensis",1,0,NA
"805",2012,"222,14",NA,NA,NA,"Dicranopteris linearis",4,1,NA
"806",2012,"222,14",NA,NA,NA,"local name: Pasak Bumi",2,0,NA
"807",2012,"222,14",NA,NA,NA,"Curculigo latifolia",5,0,NA
"808",2012,"222,14",NA,NA,NA,"Scleria levis",6,0,NA
"809",2012,"222,14",NA,NA,NA,"Centotheca lappacea",16,0,NA
"810",2012,"222,14",NA,NA,NA,"Pandanus amaryllifolius",1,0,NA
"811",2012,"222,14",NA,NA,NA,"Tetracera indica",7,0,NA
"812",2012,"222,14",NA,NA,NA,"Lygodium circinatum",25,0,NA
"813",2012,"222,14",NA,NA,NA,"Macaranga gigantea",1,0,NA
"814",2012,"222,14",NA,NA,NA,"Asystasia gangetica",2,1,NA
"815",2012,"222,13",NA,NA,NA,"Axonopus compressus",11,0,NA
"816",2012,"222,13",NA,NA,NA,"Asystasia gangetica",479,1,NA
"817",2012,"222,13",NA,NA,NA,"Centotheca lappacea",9,0,NA
"818",2012,"222,13",NA,NA,NA,"Clidemia hirta",5,1,NA
"819",2012,"222,13",NA,NA,NA,"Asplenium nidus",1,0,NA
"820",2012,"222,13",NA,NA,NA,"Lygodium circinatum",2,0,NA
"821",2012,"222,13",NA,NA,NA,"Nephrolepis exaltata",3,0,NA
"822",2012,"222,13",NA,NA,NA,"Lygodium salicifolium",3,0,NA
"823",2012,"222,19",NA,NA,NA,"Spermaococe latifolia",394,0,NA
"824",2012,"222,19",NA,NA,NA,"Cleome rutidosperma",5,0,NA
"825",2012,"222,19",NA,NA,NA,"Clidemia hirta",4,1,NA
"826",2012,"222,19",NA,NA,NA,"Paspalum conjugatum",21,0,NA
"827",2012,"222,19",NA,NA,NA,"Breynia oblongifolia",6,0,NA
"828",2012,"222,09",NA,NA,NA,"Macaranga gigantea",1,0,NA
"829",2012,"222,09",NA,NA,NA,"Clidemia hirta",59,1,NA
"830",2012,"222,09",NA,NA,NA,"Melastoma malabathricum",4,0,NA
"831",2012,"222,09",NA,NA,NA,"Centotheca lappacea",5,0,NA
"832",2012,"222,09",NA,NA,NA,"Hevea brasiliensis",4,0,NA
"833",2012,"222,09",NA,NA,NA,"Imperata cylindrica",6,0,NA
"834",2012,"222,09",NA,NA,NA,"Panicum repens",9,0,NA
"835",2012,"222,10",NA,NA,NA,"Melastoma malabathricum",6,0,NA
"836",2012,"222,10",NA,NA,NA,"Hevea brasiliensis",59,0,NA
"837",2012,"222,10",NA,NA,NA,"Clidemia hirta",4,1,NA
"838",2012,"222,10",NA,NA,NA,"Bauhinia spec.",1,0,NA
"839",2012,"222,10",NA,NA,NA,"Macaranga gigantea",3,0,NA
"840",2012,"222,10",NA,NA,NA,"Scleria bancana",7,0,NA
"841",2012,"222,10",NA,NA,NA,"Centotheca spec.",4,0,NA
"842",2012,"222,10",NA,NA,NA,"Panicum repens",8,0,NA
"843",2012,"222,10",NA,NA,NA,"Euphorbiaceae spec. 1",1,0,NA
"844",2012,"222,10",NA,NA,NA,"Lygodium circinatum",2,0,NA
"845",2012,"222,10",NA,NA,NA,"Euphorbiaceae spec. 2",1,0,NA
"846",2012,"222,10",NA,NA,NA,"Agrostistachys borneensis",3,0,NA
"847",2012,"222,10",NA,NA,NA,"local name: Batang sejengkal",2,0,NA
"848",2012,"222,10",NA,NA,NA,"Spondias pinnata",1,0,NA
"849",2012,"222,10",NA,NA,NA,"Sloetia elongata",5,0,NA
"850",2012,"222,17",NA,NA,NA,"Clidemia hirta",32,1,NA
"851",2012,"222,17",NA,NA,NA,"Selaginella spec.",36,0,NA
"852",2012,"222,17",NA,NA,NA,"Hevea brasiliensis",1,0,NA
"853",2012,"222,17",NA,NA,NA,"local name: Paku lamiding",9,0,NA
"854",2012,"222,17",NA,NA,NA,"Psychotria viridiflora",2,0,NA
"855",2012,"222,17",NA,NA,NA,"Piper aduncum",4,0,NA
"856",2012,"222,17",NA,NA,NA,"local name: Jengkol",1,0,NA
"857",2012,"222,17",NA,NA,NA,"Milettia spec.",4,0,NA
"858",2012,"222,17",NA,NA,NA,"Nephrolepis exaltata",3,0,NA
"859",2012,"222,17",NA,NA,NA,"Alocasia longifolia",2,0,NA
"860",2012,"222,17",NA,NA,NA,"Lygodium salicifolium",2,0,NA
"861",2012,"222,17",NA,NA,NA,"Lygodium circinatum",1,0,NA
"862",2012,"222,17",NA,NA,NA,"Phanera kockiana",9,0,NA
"863",2012,"222,17",NA,NA,NA,"Agelaea spec.",5,0,NA
"864",2012,"222,17",NA,NA,NA,"Panicum repens",43,0,NA
"865",2012,"212,11",NA,NA,NA,"Clidemia hirta",365,1,NA
"866",2012,"212,11",NA,NA,NA,"Scleria levis",51,0,NA
"867",2012,"212,11",NA,NA,NA,"Selaginella spec.",128,0,NA
"868",2012,"212,11",NA,NA,NA,"Lygodium circinatum",62,0,NA
"869",2012,"212,11",NA,NA,NA,"Melastoma malabathricum",9,0,NA
"870",2012,"212,11",NA,NA,NA,"Vitex pubescens",2,0,NA
"871",2012,"212,11",NA,NA,NA,"Cyrtococcum accrescens",47,0,NA
"872",2012,"212,11",NA,NA,NA,"Axonopus compressus",12,0,NA
"873",2012,"212,11",NA,NA,NA,"Hyptis capitata",2,0,NA
"874",2012,"212,11",NA,NA,NA,"Macaranga triloba",1,0,NA
"875",2012,"212,11",NA,NA,NA,"Annonacea spec. Fi0748-Fi0751",3,0,NA
"876",2012,"212,11",NA,NA,NA,"Lygodium salicifolium",3,0,NA
"877",2012,"212,11",NA,NA,NA,"Caladium spec. Fi0753-0757",1,0,NA
"878",2012,"212,04",NA,NA,NA,"Asystasia gangetica",22,1,NA
"879",2012,"212,04",NA,NA,NA,"Borreria latifolia",16,0,NA
"880",2012,"212,04",NA,NA,NA,"Elaeis guineensis",3,0,NA
"881",2012,"212,04",NA,NA,NA,"Clidemia hirta",23,1,NA
"882",2012,"212,04",NA,NA,NA,"Macaranga gigantea",5,0,NA
"883",2012,"212,04",NA,NA,NA,"Mikania micrantha",8,0,NA
"884",2012,"212,04",NA,NA,NA,"Scleria bancana",13,0,NA
"885",2012,"212,04",NA,NA,NA,"Oxalis barrelieri",2,0,NA
"886",2012,"212,04",NA,NA,NA,"Nephrolepis exaltata",11,0,NA
"887",2012,"212,04",NA,NA,NA,"Axonopus compressus",12,0,NA
"888",2012,"212,04",NA,NA,NA,"Echinochloa colonum",32,0,NA
"889",2012,"212,04",NA,NA,NA,"local name: Lawatan",13,0,NA
"890",2012,"212,04",NA,NA,NA,"Imperata cylindrica",68,0,NA
"891",2012,"212,04",NA,NA,NA,"local name: Tepusan",3,0,NA
"892",2012,"212,04",NA,NA,NA,"Sida acuta",8,0,NA
"893",2012,"212,04",NA,NA,NA,"Hevea brasiliensis",1,0,NA
"894",2012,"212,04",NA,NA,NA,"local name: Tembesu angin",7,0,NA
"895",2012,"212,04",NA,NA,NA,"local name: Pakisan",32,0,NA
"896",2012,"212,04",NA,NA,NA,"Piper aduncum",2,0,NA
"897",2012,"212,04",NA,NA,NA,"local name: Waru",1,0,NA
"898",2012,"212,04",NA,NA,NA,"Unident 10",6,0,NA
"899",2012,"212,04",NA,NA,NA,"Unident 13",7,0,NA
"900",2012,"212,01",NA,NA,NA,"local name: Mahang",1,0,NA
"901",2012,"212,01",NA,NA,NA,"Macaranga gigantea",1,0,NA
"902",2012,"212,01",NA,NA,NA,"Passiflora foetida",58,0,NA
"903",2012,"212,01",NA,NA,NA,"local name: Paku tanah",69,0,NA
"904",2012,"212,01",NA,NA,NA,"Scleria bancana",32,0,NA
"905",2012,"212,01",NA,NA,NA,"Clidemia hirta",52,1,NA
"906",2012,"212,01",NA,NA,NA,"Nephrolepis exaltata",263,0,NA
"907",2012,"212,01",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"908",2012,"212,01",NA,NA,NA,"Amomum spec.",4,0,NA
"909",2012,"212,01",NA,NA,NA,"Imperata cylindrica",33,0,NA
"910",2012,"212,01",NA,NA,NA,"Diplazium dietrichianum",8,0,NA
"911",2012,"212,01",NA,NA,NA,"Elaeis guineensis",6,0,NA
"912",2012,"212,01",NA,NA,NA,"Mikania micrantha",28,0,NA
"913",2012,"212,01",NA,NA,NA,"Cayratia japonica",9,0,NA
"914",2012,"212,01",NA,NA,NA,"Mussaenda frondosa",1,0,NA
"915",2012,"212,06",NA,NA,NA,"Amomum spec.",107,0,NA
"916",2012,"212,06",NA,NA,NA,"Nephrolepis exaltata",64,0,NA
"917",2012,"212,06",NA,NA,NA,"Macaranga triloba",2,0,NA
"918",2012,"212,06",NA,NA,NA,"Clidemia hirta",14,1,NA
"919",2012,"212,06",NA,NA,NA,"Breynia stipitata",1,0,NA
"920",2012,"212,06",NA,NA,NA,"Bauhinia semibifida",1,0,NA
"921",2012,"212,06",NA,NA,NA,"Tetracera indica",19,0,NA
"922",2012,"212,06",NA,NA,NA,"Colocasia esculenta",1,0,NA
"923",2012,"212,06",NA,NA,NA,"Hevea brasiliensis",19,0,NA
"924",2012,"212,06",NA,NA,NA,"Syzygium spec.",4,0,NA
"925",2012,"212,06",NA,NA,NA,"Styrax benzoin",3,0,NA
"926",2012,"212,06",NA,NA,NA,"local name: Jengkol",2,0,NA
"927",2012,"212,06",NA,NA,NA,"Selaginella spec.",8,0,NA
"928",2012,"212,06",NA,NA,NA,"Asplenium nidus",14,0,NA
"929",2012,"212,06",NA,NA,NA,"Aidia densiflora",5,0,NA
"930",2012,"212,06",NA,NA,NA,"Blechnum orientale",1,0,NA
"931",2012,"212,06",NA,NA,NA,"Buettneria sp.1",88,0,NA
"932",2012,"212,06",NA,NA,NA,"Scleria levis",14,0,NA
"933",2012,"212,06",NA,NA,NA,"Taenitis blechnoides",1,0,NA
"934",2012,"212,06",NA,NA,NA,"Canarium littorale",1,0,NA
"935",2012,"212,06",NA,NA,NA,"Panicum repens",40,0,NA
"936",2012,"212,06",NA,NA,NA,"Macaranga gigantea",1,0,NA
"937",2012,"212,06",NA,NA,NA,"Scleria bancana",6,0,NA
"938",2012,"212,06",NA,NA,NA,"Centhotecha lappaceae",23,0,NA
"939",2012,"212,06",NA,NA,NA,"Unident 23",3,0,NA
"940",2012,"212,06",NA,NA,NA,"Unident 24",1,0,NA
"941",2012,"212,06",NA,NA,NA,"Unident 25",1,0,NA
"942",2012,"212,06",NA,NA,NA,"Unident 22",1,0,NA
"943",2012,"212,06",NA,NA,NA,"Lygodium circinatum",6,0,NA
"944",2012,"211,18",NA,NA,NA,"Macaranga gigantea",97,0,NA
"945",2012,"211,18",NA,NA,NA,"Scleria bancana",103,0,NA
"946",2012,"211,18",NA,NA,NA,"Panicum repens",863,0,NA
"947",2012,"211,18",NA,NA,NA,"Melastoma malabathricum",18,0,NA
"948",2012,"211,18",NA,NA,NA,"Breynia stipitata",1,0,NA
"949",2012,"211,18",NA,NA,NA,"Bauhinia semibifida",3,0,NA
"950",2012,"211,18",NA,NA,NA,"Mikania micrantha",5,0,NA
"951",2012,"211,18",NA,NA,NA,"Moracea spec. 8",6,0,NA
"952",2012,"211,18",NA,NA,NA,"Clidemia hirta",5,1,NA
"953",2012,"211,18",NA,NA,NA,"Vitex pubescens",3,0,NA
"954",2012,"211,18",NA,NA,NA,"Ficus cryptosyce",1,0,NA
"955",2012,"211,18",NA,NA,NA,"Moracea spec. 5",2,0,NA
"956",2012,"211,18",NA,NA,NA,"Moracea spec. 6",1,0,NA
"957",2012,"211,18",NA,NA,NA,"Phanera outimouta",2,0,NA
"958",2012,"211,18",NA,NA,NA,"Moracea spec. 7",1,0,NA
"959",2012,"211,13",NA,NA,NA,"Clidemia hirta",186,1,NA
"960",2012,"211,13",NA,NA,NA,"Hevea brasiliensis",23,0,NA
"961",2012,"211,13",NA,NA,NA,"Macaranga gigantea",5,0,NA
"962",2012,"211,13",NA,NA,NA,"Vitex pubescens",8,0,NA
"963",2012,"211,13",NA,NA,NA,"Bauhinia semibifida",3,0,NA
"964",2012,"211,13",NA,NA,NA,"Melastoma malabathricum",7,0,NA
"965",2012,"211,13",NA,NA,NA,"Asystasia gangetica",19,1,NA
"966",2012,"211,13",NA,NA,NA,"Centotheca lappacea",1,0,NA
"967",2012,"211,13",NA,NA,NA,"Elaeis guineensis",1,0,NA
"968",2012,"211,13",NA,NA,NA,"Lygodium circinatum",2,0,NA
"969",2012,"211,13",NA,NA,NA,"Spermaococe latifolia",1,0,NA
"970",2012,"211,05",NA,NA,NA,"Clidemia hirta",164,1,NA
"971",2012,"211,05",NA,NA,NA,"Bauhinia semibifida",5,0,NA
"972",2012,"211,05",NA,NA,NA,"Aidia densiflora",6,0,NA
"973",2012,"211,05",NA,NA,NA,"Centotheca lappacea",42,0,NA
"974",2012,"211,05",NA,NA,NA,"Breynia stipitata",2,0,NA
"975",2012,"211,05",NA,NA,NA,"Macaranga triloba",8,0,NA
"976",2012,"211,05",NA,NA,NA,"Piper aduncum",1,0,NA
"977",2012,"211,05",NA,NA,NA,"Elaeis guineensis",1,0,NA
"978",2012,"211,05",NA,NA,NA,"Hevea brasiliensis",16,0,NA
"979",2012,"211,05",NA,NA,NA,"Scleria bancana",48,0,NA
"980",2012,"211,05",NA,NA,NA,"Nephrolepis spec.",19,0,NA
"981",2012,"211,05",NA,NA,NA,"Macaranga gigantea",2,0,NA
"982",2012,"211,05",NA,NA,NA,"Sloetia elongata",6,0,NA
"983",2012,"211,05",NA,NA,NA,"Panicum repens",48,0,NA
"984",2012,"211,05",NA,NA,NA,"Setaria palmifolia",44,0,NA
"985",2012,"211,05",NA,NA,NA,"Albizia falcataria",8,0,NA
"986",2012,"211,05",NA,NA,NA,"Nephrolepis exaltata",17,0,NA
"987",2012,"211,05",NA,NA,NA,"Taenitis blechnoides",8,0,NA
"988",2012,"211,05",NA,NA,NA,"Lygodium circinatum",17,0,NA
"989",2012,"211,05",NA,NA,NA,"local name: Gadung",1,0,NA
"990",2012,"211,05",NA,NA,NA,"Gardenia anisophylla",4,0,NA
"991",2012,"211,16",NA,NA,NA,"Pennisetum polystachion",27,0,NA
"992",2012,"211,16",NA,NA,NA,"Asystasia gangetica",21,1,NA
"993",2012,"211,16",NA,NA,NA,"Scleria bancana",7,0,NA
"994",2012,"211,16",NA,NA,NA,"Axonopus compressus",72,0,NA
"995",2012,"211,16",NA,NA,NA,"Macaranga gigantea",1,0,NA
"996",2012,"211,16",NA,NA,NA,"Macaranga triloba",2,0,NA
"997",2012,"211,16",NA,NA,NA,"Aidia densiflora",6,0,NA
"998",2012,"211,16",NA,NA,NA,"Amomum spec.",1,0,NA
"999",2012,"211,16",NA,NA,NA,"Tylophora spec.",3,0,NA
"1000",2012,"211,16",NA,NA,NA,"Dalbergia candenatensis",11,0,NA
"1001",2012,"211,16",NA,NA,NA,"Clidemia hirta",9,1,NA
"1002",2012,"211,16",NA,NA,NA,"Hevea brasiliensis",7,0,NA
"1003",2012,"211,10",NA,NA,NA,"Melastoma malabathricum",7,0,NA
"1004",2012,"211,10",NA,NA,NA,"Clidemia hirta",18,1,NA
"1005",2012,"211,10",NA,NA,NA,"Asystasia gangetica",177,1,NA
"1006",2012,"211,10",NA,NA,NA,"Mikania micrantha",4,0,NA
"1007",2012,"211,10",NA,NA,NA,"Passiflora foetida",3,0,NA
"1008",2012,"211,10",NA,NA,NA,"local name: Sintrong",19,0,NA
"1009",2012,"211,10",NA,NA,NA,"Axonopus compressus",47,0,NA
"1010",2012,"211,10",NA,NA,NA,"Setaria palmifolia",13,0,NA
"1011",2012,"211,10",NA,NA,NA,"Piper aduncum",4,0,NA
"1012",2012,"211,10",NA,NA,NA,"Oxalis barrelieri",8,0,NA
"1013",2012,"211,10",NA,NA,NA,"Ageratum conyzoides",416,1,NA
"1014",2012,"211,10",NA,NA,NA,"Borreria latifolia",12,0,NA
"1015",2012,"211,10",NA,NA,NA,"Phyllanthus niruri",98,0,NA
"1016",2012,"211,10",NA,NA,NA,"Unident 6",22,0,NA
"1017",2012,"211,01",NA,NA,NA,"Clidemia hirta",119,1,NA
"1018",2012,"211,01",NA,NA,NA,"Lygodium salicifolium",7,0,NA
"1019",2012,"211,01",NA,NA,NA,"Hevea brasiliensis",6,0,NA
"1020",2012,"211,01",NA,NA,NA,"local name: Medang",16,0,NA
"1021",2012,"211,01",NA,NA,NA,"local name: Akar kenia",7,0,NA
"1022",2012,"211,01",NA,NA,NA,"local name: Krangi",7,0,NA
"1023",2012,"211,01",NA,NA,NA,"local name: kayu kelat",8,0,NA
"1024",2012,"211,01",NA,NA,NA,"local name: Sekubung",5,0,NA
"1025",2012,"211,01",NA,NA,NA,"local name: Batang kaban",7,0,NA
"1026",2012,"211,01",NA,NA,NA,"Nephrolepis exaltata",58,0,NA
"1027",2012,"211,01",NA,NA,NA,"local name: Pohon salum",2,0,NA
"1028",2012,"211,01",NA,NA,NA,"Melastoma malabathricum",2,0,NA
"1029",2012,"211,01",NA,NA,NA,"local name: Cepekal",3,0,NA
"1030",2012,"211,01",NA,NA,NA,"Echinochloa crus galli",8,0,NA
"1031",2012,"211,01",NA,NA,NA,"Piper aduncum",6,0,NA
"1032",2012,"211,01",NA,NA,NA,"Macaranga triloba",22,0,NA
"1033",2012,"211,01",NA,NA,NA,"Sida acuta",3,0,NA
"1034",2012,"211,01",NA,NA,NA,"local name: Paku tanah",3,0,NA
"1035",2012,"211,01",NA,NA,NA,"Unident 8",1,0,NA
"1036",2012,"531,01",NA,NA,NA,"Asystasia gangetica",286,1,NA
"1037",2012,"531,01",NA,NA,NA,"Mikania micrantha",8,0,NA
"1038",2012,"531,01",NA,NA,NA,"Lygodium salicifolium",7,0,NA
"1039",2012,"531,01",NA,NA,NA,"Selaginella spec.",17,0,NA
"1040",2012,"531,01",NA,NA,NA,"Panicum repens",112,0,NA
"1041",2012,"531,01",NA,NA,NA,"Centotheca lappacea",31,0,NA
"1042",2012,"531,01",NA,NA,NA,"Hevea brasiliensis",2,0,NA
"1043",2012,"531,08",NA,NA,NA,"Asystasia gangetica",300,1,NA
"1044",2012,"531,08",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1045",2012,"531,08",NA,NA,NA,"Mikania micrantha",60,0,NA
"1046",2012,"531,08",NA,NA,NA,"Clidemia hirta",4,1,NA
"1047",2012,"531,08",NA,NA,NA,"Passiflora foetida",25,0,NA
"1048",2012,"531,08",NA,NA,NA,"Hevea brasiliensis",2,0,NA
"1049",2012,"531,08",NA,NA,NA,"Cyrtococcum patens",38,0,NA
"1050",2012,"531,03",NA,NA,NA,"Clidemia hirta",67,1,NA
"1051",2012,"531,03",NA,NA,NA,"Hevea brasiliensis",12,0,NA
"1052",2012,"531,03",NA,NA,NA,"Asystasia gangetica",158,1,NA
"1053",2012,"531,03",NA,NA,NA,"Mikania micrantha",9,0,NA
"1054",2012,"531,03",NA,NA,NA,"Axonopus compressus",4,0,NA
"1055",2012,"531,03",NA,NA,NA,"Lygodium circinatum",1,0,NA
"1056",2012,"531,03",NA,NA,NA,"Nephrolepis spec.",8,0,NA
"1057",2012,"531,03",NA,NA,NA,"local name: Pohon rangka",1,0,NA
"1058",2012,"531,03",NA,NA,NA,"Stachytarpheta jamaicensis",1,0,NA
"1059",2012,"531,03",NA,NA,NA,"local name: Rumput belanda",3,0,NA
"1060",2012,"531,03",NA,NA,NA,"Wedelia biflora",12,0,NA
"1061",2012,"531,03",NA,NA,NA,"local name: Paku tanah",3,0,NA
"1062",2012,"531,03",NA,NA,NA,"Echinochloa crus galli",47,0,NA
"1063",2012,"531,03",NA,NA,NA,"Setaria palmifolia",2,0,NA
"1064",2012,"531,03",NA,NA,NA,"Piper aduncum",1,0,NA
"1065",2012,"531,09",NA,NA,NA,"Mikania micrantha",48,0,NA
"1066",2012,"531,09",NA,NA,NA,"Panicum repens",320,0,NA
"1067",2012,"531,09",NA,NA,NA,"Arachis spec.",13,0,NA
"1068",2012,"531,09",NA,NA,NA,"Clidemia hirta",8,1,NA
"1069",2012,"531,09",NA,NA,NA,"Nephrolepis exaltata",12,0,NA
"1070",2012,"531,09",NA,NA,NA,"Hevea brasiliensis",4,0,NA
"1071",2012,"531,09",NA,NA,NA,"Apocynaceae spec.",6,0,NA
"1072",2012,"531,09",NA,NA,NA,"Arachis triloba ? Macaranga triloba??",3,0,NA
"1073",2012,"531,09",NA,NA,NA,"Scleria levis",17,0,NA
"1074",2012,"531,09",NA,NA,NA,"Crassocephalum crepidioides",9,0,NA
"1075",2012,"541,10",NA,NA,NA,"Hevea brasiliensis",5,0,NA
"1076",2012,"541,10",NA,NA,NA,"Clidemia hirta",18,1,NA
"1077",2012,"541,10",NA,NA,NA,"Scleria bancana",38,0,NA
"1078",2012,"541,10",NA,NA,NA,"Nephrolepis exaltata",2,0,NA
"1079",2012,"541,10",NA,NA,NA,"Elaeis guineensis",1,0,NA
"1080",2012,"541,10",NA,NA,NA,"Vitex pubescens",3,0,NA
"1081",2012,"541,10",NA,NA,NA,"Apocynaceae spec.",149,0,NA
"1082",2012,"541,10",NA,NA,NA,"Lygodium circinatum",8,0,NA
"1083",2012,"541,10",NA,NA,NA,"Panicum spec.",123,0,NA
"1084",2012,"541,10",NA,NA,NA,"Dicranopteris linearis",5,1,NA
"1085",2012,"541,10",NA,NA,NA,"Hypserpa nitida",5,0,NA
"1086",2012,"541,07",NA,NA,NA,"Dicranopteris linearis",616,1,NA
"1087",2012,"541,07",NA,NA,NA,"Axonopus compressus",6,0,NA
"1088",2012,"541,07",NA,NA,NA,"Centotheca lappacea",5,0,NA
"1089",2012,"541,07",NA,NA,NA,"Lygodium circinatum",8,0,NA
"1090",2012,"541,07",NA,NA,NA,"Lygodium salicifolium",50,0,NA
"1091",2012,"541,07",NA,NA,NA,"Scleria bancana",23,0,NA
"1092",2012,"541,07",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"1093",2012,"541,07",NA,NA,NA,"Clidemia hirta",39,1,NA
"1094",2012,"541,07",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1095",2012,"541,07",NA,NA,NA,"Hevea brasiliensis",1,0,NA
"1096",2012,"541,16",NA,NA,NA,"Clidemia hirta",24,1,NA
"1097",2012,"541,16",NA,NA,NA,"Bauhinia semibifida",6,0,NA
"1098",2012,"541,16",NA,NA,NA,"Melastoma malabathricum",12,0,NA
"1099",2012,"541,16",NA,NA,NA,"Scleria bancana",24,0,NA
"1100",2012,"541,16",NA,NA,NA,"Dicranopteris linearis",24,1,NA
"1101",2012,"541,16",NA,NA,NA,"local name: Kayu Senyri",3,0,NA
"1102",2012,"541,16",NA,NA,NA,"Nephrolepis exaltata",96,0,NA
"1103",2012,"541,16",NA,NA,NA,"local name: Akar letu",4,0,NA
