,wave,hid,HHCode,pid,MatchingIssue,DataMissing,SpeciesName,Abundance,Invasive,regency,village,crop
4236,2012,,"241,02",NA,NA,NA,Lygodium circinatum,18,0,NA,NA,NA
4237,2012,,"241,02",NA,NA,NA,Dicranopteris linearis,2,1,NA,NA,NA
4238,2012,,"241,02",NA,NA,NA,Elaeis guineensis,8,0,NA,NA,NA
4239,2012,,"241,02",NA,NA,NA,Centotheca lappacea,7,0,NA,NA,NA
4240,2012,,"241,02",NA,NA,NA,Ageratum conyzoides,1,1,NA,NA,NA
4241,2012,,"241,02",NA,NA,NA,Selaginella spec.,14,0,NA,NA,NA
4242,2012,,"241,02",NA,NA,NA,Christella parasitica,6,0,NA,NA,NA
4243,2012,,"241,02",NA,NA,NA,Legazpia polygonoides,2,0,NA,NA,NA
4244,2012,,"241,02",NA,NA,NA,Asystasia gangetica,11,1,NA,NA,NA
4245,2012,,"251,01",NA,NA,NA,Asystasia gangetica,32,1,NA,NA,NA
4246,2012,,"251,01",NA,NA,NA,Macaranga triloba,2,0,NA,NA,NA
4247,2012,,"251,01",NA,NA,NA,Panicum repens,21,0,NA,NA,NA
4248,2012,,"251,01",NA,NA,NA,local name: Sing koyok macaranga,3,0,NA,NA,NA
4249,2012,,"251,01",NA,NA,NA,local name: Jambu-jambu,1,0,NA,NA,NA
4250,2012,,"251,01",NA,NA,NA,Axonopus compressus,12,0,NA,NA,NA
4251,2012,,"251,01",NA,NA,NA,Centotheca lappacea,7,0,NA,NA,NA
4252,2012,,"251,01",NA,NA,NA,Borreria latifolia,2,0,NA,NA,NA
4253,2012,,"252,05",NA,NA,NA,Nephrolepis spec.,26,0,NA,NA,NA
4254,2012,,"252,05",NA,NA,NA,Mikania micrantha,6,0,NA,NA,NA
4255,2012,,"252,05",NA,NA,NA,Panicum repens,67,0,NA,NA,NA
4256,2012,,"252,05",NA,NA,NA,Piper aduncum,1,0,NA,NA,NA
4257,2012,,"252,05",NA,NA,NA,Clidemia hirta,39,1,NA,NA,NA
4258,2012,,"252,05",NA,NA,NA,Arachis spec.,3,0,NA,NA,NA
4259,2012,,"252,05",NA,NA,NA,Bauhinia semibifida,5,0,NA,NA,NA
4260,2012,,"252,05",NA,NA,NA,Hevea brasiliensis,7,0,NA,NA,NA
4261,2012,,"252,05",NA,NA,NA,Chromolaena odorata,8,0,NA,NA,NA
4262,2012,,"252,05",NA,NA,NA,Crassocephalum crepidioides,13,0,NA,NA,NA
4263,2012,,"252,05",NA,NA,NA,local name: Gawal-gawal,6,0,NA,NA,NA
4264,2012,,"252,05",NA,NA,NA,local name: Marpui,1,0,NA,NA,NA
4265,2012,,"252,05",NA,NA,NA,Agrostistachys borneensis,22,0,NA,NA,NA
4266,2012,,"252,05",NA,NA,NA,Scleria levis,10,0,NA,NA,NA
4267,2012,,"252,05",NA,NA,NA,Scleria bancana,21,0,NA,NA,NA
4268,2012,,"252,05",NA,NA,NA,local name: Terung Manek,1,0,NA,NA,NA
4269,2012,,"252,05",NA,NA,NA,Centotheca lappacea,17,0,NA,NA,NA
4270,2012,,"252,05",NA,NA,NA,Ageratum conyzoides,4,1,NA,NA,NA
4271,2012,,"252,05",NA,NA,NA,Pandanus amaryllifolius,1,0,NA,NA,NA
4272,2012,,"252,05",NA,NA,NA,Axonopus compressus,7,0,NA,NA,NA
4273,2012,,"252,05",NA,NA,NA,Passiflora foetida,2,0,NA,NA,NA
4274,2012,,"252,05",NA,NA,NA,Lygodium circinatum,5,0,NA,NA,NA
4275,2012,,"252,05",NA,NA,NA,local name: Papu'du,6,0,NA,NA,NA
4276,2012,,"252,05",NA,NA,NA,local name: Papening,5,0,NA,NA,NA
4277,2012,,"252,07",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4278,2012,,"252,07",NA,NA,NA,Melastoma malabathricum,6,0,NA,NA,NA
4279,2012,,"252,07",NA,NA,NA,Panicum accrescens,16,0,NA,NA,NA
4280,2012,,"252,07",NA,NA,NA,Nephrolepis exaltata,6,0,NA,NA,NA
4281,2012,,"252,07",NA,NA,NA,Clidemia hirta,11,1,NA,NA,NA
4282,2012,,"252,07",NA,NA,NA,Axonopus compressus,8,0,NA,NA,NA
4283,2012,,"252,07",NA,NA,NA,Scleria bancana,11,0,NA,NA,NA
4284,2012,,"252,07",NA,NA,NA,Amomum lappaceum,4,0,NA,NA,NA
4285,2012,,"252,07",NA,NA,NA,Centotheca lappacea,14,0,NA,NA,NA
4286,2012,,"252,03",NA,NA,NA,Nephrolepis exaltata,28,0,NA,NA,NA
4287,2012,,"252,03",NA,NA,NA,local name: Jambu-jambu,11,0,NA,NA,NA
4288,2012,,"252,03",NA,NA,NA,Hevea brasiliensis,7,0,NA,NA,NA
4289,2012,,"252,03",NA,NA,NA,Asplenium nidus,2,0,NA,NA,NA
4290,2012,,"252,03",NA,NA,NA,Passiflora foetida,1,0,NA,NA,NA
4291,2012,,"252,03",NA,NA,NA,Aidia densiflora,1,0,NA,NA,NA
4292,2012,,"252,03",NA,NA,NA,Centotheca lappacea,9,0,NA,NA,NA
4293,2012,,"252,1",NA,NA,NA,local name: Gawal-gawal,2,0,NA,NA,NA
4294,2012,,"252,1",NA,NA,NA,Clidemia hirta,32,1,NA,NA,NA
4295,2012,,"252,1",NA,NA,NA,Scleria bancana,29,0,NA,NA,NA
4296,2012,,"252,1",NA,NA,NA,Apocynaceae spec.,4,0,NA,NA,NA
4297,2012,,"252,1",NA,NA,NA,Gordonia excelsa,15,0,NA,NA,NA
4298,2012,,"252,1",NA,NA,NA,Centotheca lappacea,36,0,NA,NA,NA
4299,2012,,"252,1",NA,NA,NA,local name: Beringin,2,0,NA,NA,NA
4300,2012,,"252,1",NA,NA,NA,Macaranga gigantea,3,0,NA,NA,NA
4301,2012,,"252,1",NA,NA,NA,Axonopus compressus,16,0,NA,NA,NA
4302,2012,,"252,1",NA,NA,NA,Hevea brasiliensis,4,0,NA,NA,NA
4303,2012,,"252,1",NA,NA,NA,Symplocos cochinchinensis,1,0,NA,NA,NA
4304,2012,,"252,1",NA,NA,NA,Mikania micrantha,2,0,NA,NA,NA
4305,2012,,"252,1",NA,NA,NA,Lygodium salicifolium,2,0,NA,NA,NA
4306,2012,,"252,1",NA,NA,NA,Lygodium circinatum,4,0,NA,NA,NA
4307,2012,,"252,09",NA,NA,NA,Hevea brasiliensis,9,0,NA,NA,NA
4308,2012,,"252,09",NA,NA,NA,Mikania micrantha,4,0,NA,NA,NA
4309,2012,,"252,09",NA,NA,NA,Chromolaena odorata,13,0,NA,NA,NA
4310,2012,,"252,09",NA,NA,NA,Agrostistachys borneensis,17,0,NA,NA,NA
4311,2012,,"252,09",NA,NA,NA,Clidemia hirta,37,1,NA,NA,NA
4312,2012,,"252,09",NA,NA,NA,Nephrolepis spec.,16,0,NA,NA,NA
4313,2012,,"252,09",NA,NA,NA,Panicum repens,59,0,NA,NA,NA
4314,2012,,"252,09",NA,NA,NA,Centotheca lappacea,34,0,NA,NA,NA
4315,2012,,"252,09",NA,NA,NA,Breynia oblongifolia,11,0,NA,NA,NA
4316,2012,,"252,09",NA,NA,NA,Cyrtococcum accrescens,29,0,NA,NA,NA
4317,2012,,"252,09",NA,NA,NA,Macaranga gigantea,2,0,NA,NA,NA
4318,2012,,"252,09",NA,NA,NA,Euria nitida,5,0,NA,NA,NA
4319,2012,,"252,09",NA,NA,NA,Lygodium salicifolium,3,0,NA,NA,NA
4320,2012,,"252,09",NA,NA,NA,local name: Waru,2,0,NA,NA,NA
4321,2012,,"252,09",NA,NA,NA,Galearia filiformis,4,0,NA,NA,NA
4322,2012,,"252,09",NA,NA,NA,local name: Jengkol,8,0,NA,NA,NA
4323,2012,,"252,09",NA,NA,NA,Vitex pubescens,13,0,NA,NA,NA
4324,2012,,"252,09",NA,NA,NA,Imperata cylindrica,2,0,NA,NA,NA
4325,2012,,"252,09",NA,NA,NA,local name: Balsam,1,0,NA,NA,NA
4326,2012,,"222,08",NA,NA,NA,Axonopus compressus,64,0,NA,NA,NA
4327,2012,,"222,08",NA,NA,NA,Clidemia hirta,70,1,NA,NA,NA
4328,2012,,"222,08",NA,NA,NA,Imperata cylindrica,34,0,NA,NA,NA
4329,2012,,"222,08",NA,NA,NA,Asystasia gangetica,52,1,NA,NA,NA
4330,2012,,"222,08",NA,NA,NA,Lygodium salicifolium,23,0,NA,NA,NA
4331,2012,,"222,08",NA,NA,NA,Scleria bancana,14,0,NA,NA,NA
4332,2012,,"222,08",NA,NA,NA,Dicranopteris linearis,25,1,NA,NA,NA
4333,2012,,"222,08",NA,NA,NA,Centotheca lappacea,69,0,NA,NA,NA
4334,2012,,"222,08",NA,NA,NA,Melastoma malabathricum,53,0,NA,NA,NA
4335,2012,,"222,08",NA,NA,NA,Lygodium circinatum,50,0,NA,NA,NA
4336,2012,,"222,08",NA,NA,NA,Spermaococe latifolia,13,0,NA,NA,NA
4337,2012,,"222,08",NA,NA,NA,Lantana camara,8,0,NA,NA,NA
4338,2012,,"222,08",NA,NA,NA,Unident 34,4,0,NA,NA,NA
4339,2012,,"222,08",NA,NA,NA,local name: Liba,3,0,NA,NA,NA
4340,2012,,"222,08",NA,NA,NA,Chromolaena odorata,3,0,NA,NA,NA
4341,2012,,"222,08",NA,NA,NA,Macaranga gigantea,3,0,NA,NA,NA
4342,2012,,"222,08",NA,NA,NA,Nephrolepis exaltata,3,0,NA,NA,NA
4343,2012,,"222,08",NA,NA,NA,Pericampylus glaucus,2,0,NA,NA,NA
4344,2012,,"222,08",NA,NA,NA,Borreria latifolia,9,0,NA,NA,NA
4345,2012,,"222,08",NA,NA,NA,Paspalum conjugatum,16,0,NA,NA,NA
4346,2012,,"222,08",NA,NA,NA,local name: Kayu pule,1,0,NA,NA,NA
4347,2012,,"222,08",NA,NA,NA,Hevea brasiliensis,6,0,NA,NA,NA
4348,2012,,"222,08",NA,NA,NA,Phyllanthus niruri,6,0,NA,NA,NA
4349,2012,,"222,08",NA,NA,NA,Unident 11,1,0,NA,NA,NA
4350,2012,,"222,08",NA,NA,NA,Dalbergia candenatensis,3,0,NA,NA,NA
4351,2012,,"222,05",NA,NA,NA,Clidemia hirta,90,1,NA,NA,NA
4352,2012,,"222,05",NA,NA,NA,Melastoma malabathricum,11,0,NA,NA,NA
4353,2012,,"222,05",NA,NA,NA,Macaranga gigantea,6,0,NA,NA,NA
4354,2012,,"222,05",NA,NA,NA,Scleria bancana,17,0,NA,NA,NA
4355,2012,,"222,05",NA,NA,NA,Centotheca lappacea,43,0,NA,NA,NA
4356,2012,,"222,05",NA,NA,NA,Panicum repens,26,0,NA,NA,NA
4357,2012,,"222,05",NA,NA,NA,Agrostistachys borneensis,3,0,NA,NA,NA
4358,2012,,"222,05",NA,NA,NA,Elaeis guineensis,19,0,NA,NA,NA
4359,2012,,"222,05",NA,NA,NA,local name: Tembesu angin,2,0,NA,NA,NA
4360,2012,,"222,05",NA,NA,NA,Apocynaceae spec.,4,0,NA,NA,NA
4361,2012,,"222,05",NA,NA,NA,Lygodium salicifolium,2,0,NA,NA,NA
4362,2012,,"222,05",NA,NA,NA,Dicranopteris linearis,4,1,NA,NA,NA
4363,2012,,"222,05",NA,NA,NA,local name: Kayu balam,1,0,NA,NA,NA
4364,2012,,"222,05",NA,NA,NA,Paspalum conjugatum,5,0,NA,NA,NA
4365,2012,,"222,05",NA,NA,NA,Selaginella spec.,2,0,NA,NA,NA
4366,2012,,"222,05",NA,NA,NA,Nephrolepis exaltata,3,0,NA,NA,NA
4367,2012,,"222,05",NA,NA,NA,local name: Marpui,2,0,NA,NA,NA
4368,2012,,"222,05",NA,NA,NA,local name: Cempedak,1,0,NA,NA,NA
4369,2012,,"222,06",NA,NA,NA,Paederia foetida,2,0,NA,NA,NA
4370,2012,,"222,06",NA,NA,NA,Girroniera nervosa,2,0,NA,NA,NA
4371,2012,,"222,06",NA,NA,NA,Scleria bancana,53,0,NA,NA,NA
4372,2012,,"222,06",NA,NA,NA,Scleria levis,24,0,NA,NA,NA
4373,2012,,"222,06",NA,NA,NA,local name: Gawal-gawal,6,0,NA,NA,NA
4374,2012,,"222,06",NA,NA,NA,Nephrolepis exaltata,72,0,NA,NA,NA
4375,2012,,"222,06",NA,NA,NA,Clidemia hirta,92,1,NA,NA,NA
4376,2012,,"222,06",NA,NA,NA,Melastoma malabathricum,26,0,NA,NA,NA
4377,2012,,"222,06",NA,NA,NA,Apocynaceae spec.,8,0,NA,NA,NA
4378,2012,,"222,06",NA,NA,NA,Aidia densiflora,13,0,NA,NA,NA
4379,2012,,"222,06",NA,NA,NA,Hevea brasiliensis,13,0,NA,NA,NA
4380,2012,,"222,06",NA,NA,NA,Lygodium circinatum,4,0,NA,NA,NA
4381,2012,,"222,06",NA,NA,NA,Breynia oblongifolia,3,0,NA,NA,NA
4382,2012,,"222,06",NA,NA,NA,local name: Saga,2,0,NA,NA,NA
4383,2012,,"222,06",NA,NA,NA,Breynia stipitata,2,0,NA,NA,NA
4384,2012,,"222,06",NA,NA,NA,Panicum repens,32,0,NA,NA,NA
4385,2012,,"222,06",NA,NA,NA,Macaranga triloba,7,0,NA,NA,NA
4386,2012,,"222,06",NA,NA,NA,local name: Secerek,2,0,NA,NA,NA
4387,2012,,"222,06",NA,NA,NA,Dicranopteris linearis,8,1,NA,NA,NA
4388,2012,,"222,06",NA,NA,NA,local name: Akar otan,1,0,NA,NA,NA
4389,2012,,"222,06",NA,NA,NA,Axonopus compressus,11,0,NA,NA,NA
4390,2012,,"222,14",NA,NA,NA,Panicum repens,216,0,NA,NA,NA
4391,2012,,"222,14",NA,NA,NA,Lygodium salicifolium,7,0,NA,NA,NA
4392,2012,,"222,14",NA,NA,NA,Clidemia hirta,216,1,NA,NA,NA
4393,2012,,"222,14",NA,NA,NA,Aidia densiflora,6,0,NA,NA,NA
4394,2012,,"222,14",NA,NA,NA,Hevea brasiliensis,13,0,NA,NA,NA
4395,2012,,"222,14",NA,NA,NA,Symplocos cochinchinensis,19,0,NA,NA,NA
4396,2012,,"222,14",NA,NA,NA,Vitex pinnata,2,0,NA,NA,NA
4397,2012,,"222,14",NA,NA,NA,Glochidion arborescens ,1,0,NA,NA,NA
4398,2012,,"222,14",NA,NA,NA,Mussaenda frondosa,2,0,NA,NA,NA
4399,2012,,"222,14",NA,NA,NA,Gynotroches axillaris,9,0,NA,NA,NA
4400,2012,,"222,14",NA,NA,NA,Erycibe sp.1,37,0,NA,NA,NA
4401,2012,,"222,14",NA,NA,NA,local name: Secerek,2,0,NA,NA,NA
4402,2012,,"222,14",NA,NA,NA,Melastoma malabathricum,1,0,NA,NA,NA
4403,2012,,"222,14",NA,NA,NA,Agrostistachys borneensis,1,0,NA,NA,NA
4404,2012,,"222,14",NA,NA,NA,Dicranopteris linearis,4,1,NA,NA,NA
4405,2012,,"222,14",NA,NA,NA,local name: Pasak Bumi,2,0,NA,NA,NA
4406,2012,,"222,14",NA,NA,NA,Curculigo latifolia,5,0,NA,NA,NA
4407,2012,,"222,14",NA,NA,NA,Scleria levis,6,0,NA,NA,NA
4408,2012,,"222,14",NA,NA,NA,Centotheca lappacea,16,0,NA,NA,NA
4409,2012,,"222,14",NA,NA,NA,Pandanus amaryllifolius,1,0,NA,NA,NA
4410,2012,,"222,14",NA,NA,NA,Tetracera indica,7,0,NA,NA,NA
4411,2012,,"222,14",NA,NA,NA,Lygodium circinatum,25,0,NA,NA,NA
4412,2012,,"222,14",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4413,2012,,"222,14",NA,NA,NA,Asystasia gangetica,2,1,NA,NA,NA
4414,2012,,"222,13",NA,NA,NA,Axonopus compressus,11,0,NA,NA,NA
4415,2012,,"222,13",NA,NA,NA,Asystasia gangetica,479,1,NA,NA,NA
4416,2012,,"222,13",NA,NA,NA,Centotheca lappacea,9,0,NA,NA,NA
4417,2012,,"222,13",NA,NA,NA,Clidemia hirta,5,1,NA,NA,NA
4418,2012,,"222,13",NA,NA,NA,Asplenium nidus,1,0,NA,NA,NA
4419,2012,,"222,13",NA,NA,NA,Lygodium circinatum,2,0,NA,NA,NA
4420,2012,,"222,13",NA,NA,NA,Nephrolepis exaltata,3,0,NA,NA,NA
4421,2012,,"222,13",NA,NA,NA,Lygodium salicifolium,3,0,NA,NA,NA
4422,2012,,"222,19",NA,NA,NA,Spermaococe latifolia,394,0,NA,NA,NA
4423,2012,,"222,19",NA,NA,NA,Cleome rutidosperma,5,0,NA,NA,NA
4424,2012,,"222,19",NA,NA,NA,Clidemia hirta,4,1,NA,NA,NA
4425,2012,,"222,19",NA,NA,NA,Paspalum conjugatum,21,0,NA,NA,NA
4426,2012,,"222,19",NA,NA,NA,Breynia oblongifolia,6,0,NA,NA,NA
4427,2012,,"222,09",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4428,2012,,"222,09",NA,NA,NA,Clidemia hirta,59,1,NA,NA,NA
4429,2012,,"222,09",NA,NA,NA,Melastoma malabathricum,4,0,NA,NA,NA
4430,2012,,"222,09",NA,NA,NA,Centotheca lappacea,5,0,NA,NA,NA
4431,2012,,"222,09",NA,NA,NA,Hevea brasiliensis,4,0,NA,NA,NA
4432,2012,,"222,09",NA,NA,NA,Imperata cylindrica,6,0,NA,NA,NA
4433,2012,,"222,09",NA,NA,NA,Panicum repens,9,0,NA,NA,NA
4434,2012,,"222,1",NA,NA,NA,Melastoma malabathricum,6,0,NA,NA,NA
4435,2012,,"222,1",NA,NA,NA,Hevea brasiliensis,59,0,NA,NA,NA
4436,2012,,"222,1",NA,NA,NA,Clidemia hirta,4,1,NA,NA,NA
4437,2012,,"222,1",NA,NA,NA,Bauhinia spec.,1,0,NA,NA,NA
4438,2012,,"222,1",NA,NA,NA,Macaranga gigantea,3,0,NA,NA,NA
4439,2012,,"222,1",NA,NA,NA,Scleria bancana,7,0,NA,NA,NA
4440,2012,,"222,1",NA,NA,NA,Centotheca spec.,4,0,NA,NA,NA
4441,2012,,"222,1",NA,NA,NA,Panicum repens,8,0,NA,NA,NA
4442,2012,,"222,1",NA,NA,NA,Euphorbiaceae spec. 1 ,1,0,NA,NA,NA
4443,2012,,"222,1",NA,NA,NA,Lygodium circinatum,2,0,NA,NA,NA
4444,2012,,"222,1",NA,NA,NA,Euphorbiaceae spec. 2,1,0,NA,NA,NA
4445,2012,,"222,1",NA,NA,NA,Agrostistachys borneensis,3,0,NA,NA,NA
4446,2012,,"222,1",NA,NA,NA,local name: Batang sejengkal,2,0,NA,NA,NA
4447,2012,,"222,1",NA,NA,NA,Spondias pinnata,1,0,NA,NA,NA
4448,2012,,"222,1",NA,NA,NA,Sloetia elongata,5,0,NA,NA,NA
4449,2012,,"222,17",NA,NA,NA,Clidemia hirta,32,1,NA,NA,NA
4450,2012,,"222,17",NA,NA,NA,Selaginella spec.,36,0,NA,NA,NA
4451,2012,,"222,17",NA,NA,NA,Hevea brasiliensis,1,0,NA,NA,NA
4452,2012,,"222,17",NA,NA,NA,local name: Paku lamiding,9,0,NA,NA,NA
4453,2012,,"222,17",NA,NA,NA,Psychotria viridiflora,2,0,NA,NA,NA
4454,2012,,"222,17",NA,NA,NA,Piper aduncum,4,0,NA,NA,NA
4455,2012,,"222,17",NA,NA,NA,local name: Jengkol,1,0,NA,NA,NA
4456,2012,,"222,17",NA,NA,NA,Milettia spec.,4,0,NA,NA,NA
4457,2012,,"222,17",NA,NA,NA,Nephrolepis exaltata,3,0,NA,NA,NA
4458,2012,,"222,17",NA,NA,NA,Alocasia longifolia,2,0,NA,NA,NA
4459,2012,,"222,17",NA,NA,NA,Lygodium salicifolium,2,0,NA,NA,NA
4460,2012,,"222,17",NA,NA,NA,Lygodium circinatum,1,0,NA,NA,NA
4461,2012,,"222,17",NA,NA,NA,Phanera kockiana,9,0,NA,NA,NA
4462,2012,,"222,17",NA,NA,NA,Agelaea spec.,5,0,NA,NA,NA
4463,2012,,"222,17",NA,NA,NA,Panicum repens,43,0,NA,NA,NA
4464,2012,,"212,11",NA,NA,NA,Clidemia hirta,365,1,NA,NA,NA
4465,2012,,"212,11",NA,NA,NA,Scleria levis,51,0,NA,NA,NA
4466,2012,,"212,11",NA,NA,NA,Selaginella spec.,128,0,NA,NA,NA
4467,2012,,"212,11",NA,NA,NA,Lygodium circinatum,62,0,NA,NA,NA
4468,2012,,"212,11",NA,NA,NA,Melastoma malabathricum,9,0,NA,NA,NA
4469,2012,,"212,11",NA,NA,NA,Vitex pubescens,2,0,NA,NA,NA
4470,2012,,"212,11",NA,NA,NA,Cyrtococcum accrescens,47,0,NA,NA,NA
4471,2012,,"212,11",NA,NA,NA,Axonopus compressus,12,0,NA,NA,NA
4472,2012,,"212,11",NA,NA,NA,Hyptis capitata,2,0,NA,NA,NA
4473,2012,,"212,11",NA,NA,NA,Macaranga triloba,1,0,NA,NA,NA
4474,2012,,"212,11",NA,NA,NA,Annonacea spec. Fi0748-Fi0751,3,0,NA,NA,NA
4475,2012,,"212,11",NA,NA,NA,Lygodium salicifolium,3,0,NA,NA,NA
4476,2012,,"212,11",NA,NA,NA,Caladium spec. Fi0753-0757,1,0,NA,NA,NA
4477,2012,,"212,04",NA,NA,NA,Asystasia gangetica,22,1,NA,NA,NA
4478,2012,,"212,04",NA,NA,NA,Borreria latifolia,16,0,NA,NA,NA
4479,2012,,"212,04",NA,NA,NA,Elaeis guineensis,3,0,NA,NA,NA
4480,2012,,"212,04",NA,NA,NA,Clidemia hirta,23,1,NA,NA,NA
4481,2012,,"212,04",NA,NA,NA,Macaranga gigantea,5,0,NA,NA,NA
4482,2012,,"212,04",NA,NA,NA,Mikania micrantha,8,0,NA,NA,NA
4483,2012,,"212,04",NA,NA,NA,Scleria bancana,13,0,NA,NA,NA
4484,2012,,"212,04",NA,NA,NA,Oxalis barrelieri,2,0,NA,NA,NA
4485,2012,,"212,04",NA,NA,NA,Nephrolepis exaltata,11,0,NA,NA,NA
4486,2012,,"212,04",NA,NA,NA,Axonopus compressus,12,0,NA,NA,NA
4487,2012,,"212,04",NA,NA,NA,Echinochloa colonum,32,0,NA,NA,NA
4488,2012,,"212,04",NA,NA,NA,local name: Lawatan,13,0,NA,NA,NA
4489,2012,,"212,04",NA,NA,NA,Imperata cylindrica,68,0,NA,NA,NA
4490,2012,,"212,04",NA,NA,NA,local name: Tepusan,3,0,NA,NA,NA
4491,2012,,"212,04",NA,NA,NA,Sida acuta,8,0,NA,NA,NA
4492,2012,,"212,04",NA,NA,NA,Hevea brasiliensis,1,0,NA,NA,NA
4493,2012,,"212,04",NA,NA,NA,local name: Tembesu angin,7,0,NA,NA,NA
4494,2012,,"212,04",NA,NA,NA,local name: Pakisan,32,0,NA,NA,NA
4495,2012,,"212,04",NA,NA,NA,Piper aduncum,2,0,NA,NA,NA
4496,2012,,"212,04",NA,NA,NA,local name: Waru,1,0,NA,NA,NA
4497,2012,,"212,04",NA,NA,NA,Unident 10,6,0,NA,NA,NA
4498,2012,,"212,04",NA,NA,NA,Unident 13,7,0,NA,NA,NA
4499,2012,,"212,01",NA,NA,NA,local name: Mahang,1,0,NA,NA,NA
4500,2012,,"212,01",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4501,2012,,"212,01",NA,NA,NA,Passiflora foetida,58,0,NA,NA,NA
4502,2012,,"212,01",NA,NA,NA,local name: Paku tanah,69,0,NA,NA,NA
4503,2012,,"212,01",NA,NA,NA,Scleria bancana,32,0,NA,NA,NA
4504,2012,,"212,01",NA,NA,NA,Clidemia hirta,52,1,NA,NA,NA
4505,2012,,"212,01",NA,NA,NA,Nephrolepis exaltata,263,0,NA,NA,NA
4506,2012,,"212,01",NA,NA,NA,Melastoma malabathricum,3,0,NA,NA,NA
4507,2012,,"212,01",NA,NA,NA,Amomum spec.,4,0,NA,NA,NA
4508,2012,,"212,01",NA,NA,NA,Imperata cylindrica,33,0,NA,NA,NA
4509,2012,,"212,01",NA,NA,NA,Diplazium dietrichianum,8,0,NA,NA,NA
4510,2012,,"212,01",NA,NA,NA,Elaeis guineensis,6,0,NA,NA,NA
4511,2012,,"212,01",NA,NA,NA,Mikania micrantha,28,0,NA,NA,NA
4512,2012,,"212,01",NA,NA,NA,Cayratia japonica,9,0,NA,NA,NA
4513,2012,,"212,01",NA,NA,NA,Mussaenda frondosa,1,0,NA,NA,NA
4514,2012,,"212,06",NA,NA,NA,Amomum spec.,107,0,NA,NA,NA
4515,2012,,"212,06",NA,NA,NA,Nephrolepis exaltata,64,0,NA,NA,NA
4516,2012,,"212,06",NA,NA,NA,Macaranga triloba,2,0,NA,NA,NA
4517,2012,,"212,06",NA,NA,NA,Clidemia hirta,14,1,NA,NA,NA
4518,2012,,"212,06",NA,NA,NA,Breynia stipitata,1,0,NA,NA,NA
4519,2012,,"212,06",NA,NA,NA,Bauhinia semibifida,1,0,NA,NA,NA
4520,2012,,"212,06",NA,NA,NA,Tetracera indica,19,0,NA,NA,NA
4521,2012,,"212,06",NA,NA,NA,Colocasia esculenta,1,0,NA,NA,NA
4522,2012,,"212,06",NA,NA,NA,Hevea brasiliensis,19,0,NA,NA,NA
4523,2012,,"212,06",NA,NA,NA,Syzygium spec.,4,0,NA,NA,NA
4524,2012,,"212,06",NA,NA,NA,Styrax benzoin,3,0,NA,NA,NA
4525,2012,,"212,06",NA,NA,NA,local name: Jengkol,2,0,NA,NA,NA
4526,2012,,"212,06",NA,NA,NA,Selaginella spec.,8,0,NA,NA,NA
4527,2012,,"212,06",NA,NA,NA,Asplenium nidus,14,0,NA,NA,NA
4528,2012,,"212,06",NA,NA,NA,Aidia densiflora,5,0,NA,NA,NA
4529,2012,,"212,06",NA,NA,NA,Blechnum orientale,1,0,NA,NA,NA
4530,2012,,"212,06",NA,NA,NA,Buettneria sp.1,88,0,NA,NA,NA
4531,2012,,"212,06",NA,NA,NA,Scleria levis,14,0,NA,NA,NA
4532,2012,,"212,06",NA,NA,NA,Taenitis blechnoides,1,0,NA,NA,NA
4533,2012,,"212,06",NA,NA,NA,Canarium littorale,1,0,NA,NA,NA
4534,2012,,"212,06",NA,NA,NA,Panicum repens,40,0,NA,NA,NA
4535,2012,,"212,06",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4536,2012,,"212,06",NA,NA,NA,Scleria bancana,6,0,NA,NA,NA
4537,2012,,"212,06",NA,NA,NA,Centhotecha lappaceae,23,0,NA,NA,NA
4538,2012,,"212,06",NA,NA,NA,Unident 23,3,0,NA,NA,NA
4539,2012,,"212,06",NA,NA,NA,Unident 24,1,0,NA,NA,NA
4540,2012,,"212,06",NA,NA,NA,Unident 25,1,0,NA,NA,NA
4541,2012,,"212,06",NA,NA,NA,Unident 22,1,0,NA,NA,NA
4542,2012,,"212,06",NA,NA,NA,Lygodium circinatum,6,0,NA,NA,NA
4543,2012,,"211,18",NA,NA,NA,Macaranga gigantea,97,0,NA,NA,NA
4544,2012,,"211,18",NA,NA,NA,Scleria bancana,103,0,NA,NA,NA
4545,2012,,"211,18",NA,NA,NA,Panicum repens,863,0,NA,NA,NA
4546,2012,,"211,18",NA,NA,NA,Melastoma malabathricum,18,0,NA,NA,NA
4547,2012,,"211,18",NA,NA,NA,Breynia stipitata,1,0,NA,NA,NA
4548,2012,,"211,18",NA,NA,NA,Bauhinia semibifida,3,0,NA,NA,NA
4549,2012,,"211,18",NA,NA,NA,Mikania micrantha,5,0,NA,NA,NA
4550,2012,,"211,18",NA,NA,NA,Moracea spec. 8,6,0,NA,NA,NA
4551,2012,,"211,18",NA,NA,NA,Clidemia hirta,5,1,NA,NA,NA
4552,2012,,"211,18",NA,NA,NA,Vitex pubescens,3,0,NA,NA,NA
4553,2012,,"211,18",NA,NA,NA,Ficus cryptosyce,1,0,NA,NA,NA
