wave;hid;HHCode;pid;MatchingIssue;DataMissing;SpeciesName;Abundance;Invasive
2015;483;342,1;;;;Stenochlaena palustris;1;0
2015;485;342,12;1;1;0;Lygodium microphyllum;13;0
2015;485;342,12;;;;Clidemia hirta;10;1
2015;485;342,12;;;;Unident_1104;1;0
2015;485;342,12;;;;Elaeis guineensis;8;0
2015;485;342,12;;;;Lindsaea ensifolia;1;0
2015;485;342,12;;;;Adiantum latifolium;5;0
2015;485;342,12;;;;Unident_1105;4;0
2015;485;342,12;;;;Asystasia gangetica;10;1
2015;481;342,08;1;1;0;Asystasia gangetica;127;1
2015;481;342,08;;;;Panicum repens;421;0
2015;481;342,08;;;;SolanumÂ betaceum;3;0
2015;481;342,08;;;;Clidemia hirta;160;1
2015;481;342,08;;;;Mimosa sp.;7;0
2015;481;342,08;;;;MS: Rumput Coklat;32;0
2015;481;342,08;;;;Unident_1106;8;0
2015;481;342,08;;;;LN: Jeruk nipis;2;0
2015;481;342,08;;;;MS: Paku keriting;8;0
2015;481;342,08;;;;Unident_1175;14;0
2015;481;342,08;;;;MS: Pucuk;3;0
2015;481;342,08;;;;Melastoma malabathricum;1;0
2015;481;342,08;;;;Lygodium circinatum;2;0
2015;489;342,16;1;0;0;Melastoma malabathricum;27;0
2015;489;342,16;;;;Asystasia gangetica;58;1
2015;489;342,16;;;;Clidemia hirta;17;1
2015;489;342,16;;;;Stenochlaena palustris;1;0
2015;489;342,16;;;;Elaeis guineensis;2;0
2015;489;342,16;;;;Unident_1108;62;0
2015;424;322,18;1;1;0;Adiantum latifolium;234;0
2015;424;322,18;;;;Clidemia hirta;24;1
2015;424;322,18;;;;Axonopus compressus;56;0
2015;424;322,18;;;;Lygodium circinatum;6;0
2015;424;322,18;;;;Cyperus rotundus;3;0
2015;424;322,18;;;;Elaeis guineensis;5;0
2015;424;322,18;;;;Lindsaea ensifolia;1;0
2015;424;322,18;;;;Unident_1109;31;0
2015;424;322,18;;;;Unident_1110;9;0
2015;424;322,18;;;;Asystasia gangetica;1;1
2015;424;322,18;;;;Unident_1111;19;0
2015;424;322,18;;;;Unident_1112;215;0
2015;424;322,18;;;;Stachytarpheta indica;1;0
2015;424;322,18;;;;Unident_1113;7;0
2015;482;342,09;1;2;0;Clidemia hirta;835;1
2015;482;342,09;;;;Lygodium circinatum;8;0
2015;482;342,09;;;;Lygodium microphyllum;9;0
2015;482;342,09;;;;Melastoma malabathricum;23;0
2015;482;342,09;;;;Dicranopteris linearis;6;1
2015;482;342,09;;;;Elaeis guineensis;4;0
2015;482;342,09;;;;MS: Rumput Coklat;4;0
2015;482;342,09;;;;MS: Teki;2;0
2015;482;342,09;;;;MS: Pucuk;1;0
2015;482;342,09;;;;Unident_ 1114;3;0
2015;482;342,09;;;;Unident_ 1115;1;0
2015;482;342,09;;;;Paspalum conjugatum;6;0
2015;482;342,09;;;;Panicum repens;404;0
2015;482;342,09;;;;Unident_ 1116;1;0
2015;482;342,09;;;;Unident_ 1117;1;0
2015;387;312,01;1;0;0;Paspalum conjugatum;202;0
2015;387;312,01;;;;Clidemia hirta;94;1
2015;387;312,01;;;;Asystasia gangetica;84;1
2015;387;312,01;;;;MS: Rumput Coklat;32;0
2015;387;312,01;;;;Unident_1118;135;0
2015;387;312,01;;;;Elaeis guineensis;5;0
2015;387;312,01;;;;Stachytarpheta indica;11;0
2015;387;312,01;;;;Phyllanthus urinaria;1;0
2015;387;312,01;;;;Melastoma malabathricum;3;0
2015;387;312,01;;;;Chromolaena odorata;193;0
2015;449;332,01;1;0;0;Unident_1119;1;0
2015;449;332,01;;;;Chromolaena odorata;63;0
2015;449;332,01;;;;Unident_1120;1;0
2015;449;332,01;;;;Asystasia gangetica;14;1
2015;449;332,01;;;;Unident_1121;1;0
2015;449;332,01;;;;Nephrolepis biserrata;6;0
2015;449;332,01;;;;Melastoma malabathricum;1;0
2015;449;332,01;;;;Paspalum conjugatum;6;0
2015;449;332,01;;;;Elaeis guineensis;8;0
2015;449;332,01;;;;Lygodium microphyllum;1;0
2015;449;332,01;;;;Unident_1122;1;0
2015;449;332,01;;;;Unident_1123;202;0
2015;460;332,12;1;0;0;Nephrolepis biserrata;128;0
2015;460;332,12;;;;Dicranopteris linearis;39;1
2015;460;332,12;;;;Stenochlaena palustris;6;0
2015;460;332,12;;;;Clidemia hirta;2;1
2015;460;332,12;;;;Melastoma malabathricum;51;0
2015;460;332,12;;;;Asystasia gangetica;4;1
2015;460;332,12;;;;Alstonia scholaris;2;0
2015;460;332,12;;;;Scleria sumatrensis;1;0
2015;399;321,05;1;0;0;MS: Mirip repens;194;0
2015;399;321,05;;;;Asystasia gangetica;3;1
2015;399;321,05;;;;LN: Anting;6;0
2015;399;321,05;;;;Oxalis barrelieri;15;0
2015;399;321,05;;;;LN: Amplas kijung;2;0
2015;399;321,05;;;;Lygodium circinatum;7;0
2015;399;321,05;;;;Elaeis guineensis;2;0
2015;399;321,05;;;;Mikania micrantha;7;0
2015;399;321,05;;;;Stachytarpheta indica;17;0
2015;399;321,05;;;;Clidemia hirta;1;1
2015;399;321,05;;;;Paspalum conjugatum;21;0
2015;399;321,05;;;;Axonopus compressus;158;0
2015;399;321,05;;;;Unident_1124;18;0
2015;399;321,05;;;;Unident_1125;4;0
2015;399;321,05;;;;MS: Puruk;1;0
2015;399;321,05;;;;Unident_1126;4;0
2015;399;321,05;;;;Unident_935;1;0
2015;399;321,05;;;;Unident_1127;2;0
2015;399;321,05;;;;Hevea brasiliensis;1;0
2015;385;311,07;1;0;0;Paspalum conjugatum;82;0
2015;385;311,07;;;;Elaeis guineensis;1;0
2015;385;311,07;;;;MS: Rumput Coklat;4;0
2015;385;311,07;;;;Alstonia scholaris;1;0
2015;385;311,07;;;;Asystasia gangetica;125;1
2015;385;311,07;;;;Unident_1096;453;0
2015;385;311,07;;;;Stachytarpheta indica;17;0
2015;385;311,07;;;;MS: Mirip Cape;1;0
2015;385;311,07;;;;Unident_1128;1;0
2015;382;311,04;1;2;0;Clidemia hirta;393;1
2015;382;311,04;;;;Paspalum conjugatum;181;0
2015;382;311,04;;;;Scleria sumatrensis;6;0
2015;382;311,04;;;;Asystasia gangetica;548;1
2015;382;311,04;;;;Stenochlaena palustris;4;0
2015;382;311,04;;;;Panicum repens;10;0
2015;382;311,04;;;;Elaeis guineensis;5;0
2015;382;311,04;;;;Lygodium circinatum;3;0
2015;382;311,04;;;;MS: Rumput Coklat;8;0
2015;382;311,04;;;;Molineria latifolia;2;0
2015;382;311,04;;;;Unident_1129;1;0
2015;382;311,04;;;;Unident_987;1;0
2015;382;311,04;;;;LN: Kayu merah;1;0
2015;382;311,04;;;;LN: Jambu biji;1;0
2015;382;311,04;;;;MS: Mirip Cape;2;0
2015;382;311,04;;;;Melastoma malabathricum;1;0
2015;470;341,04;1;0;0;Asystasia gangetica;21;1
2015;470;341,04;;;;Elaeis guineensis;18;0
2015;470;341,04;;;;Musa sp.;1;0
2015;470;341,04;;;;Theobroma cacau;1;0
2015;470;341,04;;;;Stachytarpheta indica;1;0
2015;470;341,04;;;;Axonopus compressus;1;0
2015;470;341,04;;;;Stenochlaena palustris;1;0
2015;470;341,04;;;;Unident_987;8;0
2015;470;341,04;;;;Unident_1130;6;0
2015;470;341,04;;;;Unident_1131;8;0
2015;470;341,04;;;;Phyllanthus niruri;2;0
2015;470;341,04;;;;Unident_1132;17;0
2015;470;341,04;;;;Unident_1133;3;0
2015;470;341,04;;;;Lygodium circinatum;8;0
2015;470;341,04;;;;Panicum repens;9;0
2015;470;341,04;;;;Adiantum latifolium;2;0
2015;470;341,04;;;;Paspalum conjugatum;2;0
2015;470;341,04;;;;Unident_1134;2;0
2015;470;341,04;;;;Unident_1135;4;0
2015;470;341,04;;;;Unident_1136;18;0
2015;470;341,04;;;;Unident_1004;9;0
2015;467;341,01;1;2;0;Paspalum conjugatum;28;0
2015;467;341,01;;;;Asystasia gangetica;516;1
2015;467;341,01;;;;Oxalis barrelieri;7;0
2015;467;341,01;;;;Unident_1137;10;0
2015;467;341,01;;;;Unident_1138;85;0
2015;467;341,01;;;;Cyperus rotundus;5;0
2015;467;341,01;;;;Elaeis guineensis;3;0
2015;467;341,01;;;;Nephrolepis biserrata;1;0
2015;467;341,01;;;;Unident_987;5;0
2015;467;341,01;;;;Unident_1140;2;0
2015;467;341,01;;;;Axonopus compressus;1;0
2015;467;341,01;;;;Unident_1141;27;0
2015;467;341,01;;;;Unident_1142;1;0
2015;467;341,01;;;;Unident_1143;2;0
2015;437;331,13;1;4;0;Clidemia hirta;172;1
2015;437;331,13;;;;Scleria sumatrensis;3;0
2015;437;331,13;;;;Panicum repens;40;0
2015;437;331,13;;;;LN: Kemiri hutan;12;0
2015;437;331,13;;;;Hevea brasiliensis;24;0
2015;437;331,13;;;;Scleria ciliaris;18;0
2015;437;331,13;;;;Stenochlaena palustris;9;0
2015;437;331,13;;;;Nephrolepis biserrata;6;0
2015;437;331,13;;;;Unident_1144;9;0
2015;437;331,13;;;;Unident_1145;1;0
2015;437;331,13;;;;Unident_1146;4;0
2015;437;331,13;;;;Unident_1147;1;0
2015;437;331,13;;;;Unident_1148;1;0
2015;437;331,13;;;;Unident_1149;2;0
2015;437;331,13;;;;Unident_1150;1;0
2015;437;331,13;;;;Unident_1151;1;0
2015;437;331,13;;;;Unident_1005;2;0
2015;437;331,13;;;;MS: Puruk;16;0
2015;437;331,13;;;;Unident_1152;3;0
2015;437;331,13;;;;Unident_1153;2;0
2015;437;331,13;;;;Unident_1154;3;0
2015;437;331,13;;;;Unident_1155;7;0
2015;437;331,13;;;;Unident_1156;2;0
2015;437;331,13;;;;Macaranga gigantea;1;0
2015;437;331,13;;;;Unident_1157;1;0
2015;437;331,13;;;;Unident_1158;1;0
2015;437;331,13;;;;Axonopus compressus;3;0
2015;445;331,21;1;0;0;Imperata cylindrica;33;0
2015;445;331,21;;;;Asystasia gangetica;1;1
2015;445;331,21;;;;Paspalum conjugatum;32;0
2015;445;331,21;;;;Clidemia hirta;79;1
2015;445;331,21;;;;Macaranga gigantea;4;0
2015;445;331,21;;;;Mikania micrantha;6;0
2015;445;331,21;;;;Hevea brasiliensis;1;0
2015;445;331,21;;;;Unident_1159;3;0
2015;445;331,21;;;;Melastoma malabathricum;2;0
2015;445;331,21;;;;Unident_1160;6;0
2015;445;331,21;;;;SolanumÂ betaceum;5;0
2015;445;331,21;;;;Unident_1161;1;0
2015;445;331,21;;;;Unident_1162;23;0
2015;445;331,21;;;;Panicum repens;4;0
2015;445;331,21;;;;Unident_1163;420;0
2015;445;331,21;;;;Paspalum scrobiculatum;8;0
2015;445;331,21;;;;Unident_1164;5;0
2015;445;331,21;;;;Unident_1165;1;0
2015;445;331,21;;;;Lindsaea ensifolia;13;0
2015;445;331,21;;;;Macaranga gangetica;3;0
2015;445;331,21;;;;Alstonia scholaris;1;0
2015;445;331,21;;;;Unident_1166;3;0
2015;445;331,21;;;;Unident_1167;2;0
2015;444;331,2;1;0;0;Axonopus compressus;51;0
2015;444;331,2;;;;Imperata cylindrica;29;0
2015;444;331,2;;;;Clidemia hirta;24;1
2015;444;331,2;;;;MS: Teki;5;0
2015;444;331,2;;;;MS: Puruk;17;0
2015;444;331,2;;;;LN: Anting;3;0
2015;444;331,2;;;;Hevea brasiliensis;15;0
2015;444;331,2;;;;Melastoma malabathricum;1;0
2015;444;331,2;;;;Macaranga gangetica;3;0
2015;444;331,2;;;;MS: Mirip Cape;11;0
2015;444;331,2;;;;Lindsaea ensifolia;1;0
2015;444;331,2;;;;LN: Amplas kijung;1;0
2015;444;331,2;;;;Stenochlaena palustris;12;0
2015;444;331,2;;;;Panicum repens;3;0
2015;444;331,2;;;;Unident_1168;46;0
2015;444;331,2;;;;Unident_1169;3;0
2015;444;331,2;;;;Unident_1170;2;0
2015;444;331,2;;;;LN: Kemiri hutan;2;0
2015;444;331,2;;;;Unident_1171;1;0
2015;577;441,01;1;0;0;Nephrolepis biserrata;97;0
2015;577;441,01;;;;Hevea brasiliensis;89;0
2015;577;441,01;;;;Clidemia hirta;22;1
2015;577;441,01;;;;Paspalum conjugatum;3;0
2015;577;441,01;;;;Melastoma malabathricum;23;0
2015;577;441,01;;;;MS: Rumput Coklat;250;0
2015;577;441,01;;;;Imperata cylindrica;4;0
2015;577;441,01;;;;Scleria sumatrensis;27;0
2015;577;441,01;;;;Borreria latifolia;7;0
2015;577;441,01;;;;Panicum repens;72;0
2015;577;441,01;;;;Stenochlaena palustris;7;0
2015;577;441,01;;;;Macaranga gigantea;1;0
2015;577;441,01;;;;Unident_1172;1;0
2015;577;441,01;;;;LN: Narung;1;0
2015;495;342,22;1;0;0;Clidemia hirta;463;1
2015;495;342,22;;;;Melastoma malabathricum;4;0
2015;495;342,22;;;;Paspalum conjugatum;4;0
2015;495;342,22;;;;Asystasia gangetica;94;1
2015;495;342,22;;;;Lygodium circinatum;1;0
2015;495;342,22;;;;Unident_ 1173;1;0
2015;495;342,22;;;;Nephrolepis biserrata;5;0
2015;495;342,22;;;;Unident_1174;1;0
2015;495;342,22;;;;Elaeis guineensis;1;0
2015;495;342,22;;;;Unident_1175;4;0
2015;495;342,22;;;;Ottochlosa nodosa;38;0
2015;495;342,22;;;;Lygodium microphyllum;1;0
2015;495;342,22;;;;MS: Rumput Coklat;3;0
2015;495;342,22;;;;Lindsaea ensifolia;2;0
2015;369_2;252,03;1;3;0;Ottochlosa nodosa;8884;0
2015;369_2;252,03;;;;Hevea brasiliensis;8;0
2015;369_2;252,03;;;;Scleria ciliaris;25;0
2015;369_2;252,03;;;;Melastoma malabathricum;17;0
2015;369_2;252,03;;;;Paspalum conjugatum;25;0
2015;369_2;252,03;;;;LN: Paku rambat;7;0
2015;369_2;252,03;;;;Phylanthus urinaria;6;0
2015;369_2;252,03;;;;Borreria latifolia;41;0
2015;369_2;252,03;;;;Unident_1176;27;0
2015;369_2;252,03;;;;Unident_1177;2;0
2015;369_2;252,03;;;;Unident_1178;1;0
2015;369_2;252,03;;;;Unident_1179;1;0
2015;369_1;252,03;999;2;2;Clidemia hirta;47;1
2015;369_1;252,03;;;;Imperata cylindrica;1;0
2015;369_1;252,03;;;;Lindsaea ensifolia;3;0
2015;369_1;252,03;;;;Unidetn_1180;3;0
2015;369_1;252,03;;;;Unidetn_1181;2;0
2015;369_1;252,03;;;;Unidetn_1182;1;0
2015;369_1;252,03;;;;Unidetn_1183;2;0
2015;369_1;252,03;;;;Unidetn_1184;3;0
2015;369_1;252,03;;;;Unidetn_1185;2;0
2015;369_1;252,03;;;;Unidetn_1186;1;0
2015;369_1;252,03;;;;Stenochlaena palustris;6;0
2015;369_1;252,03;;;;Unident_1187;1;0
2015;369_1;252,03;;;;Alstonia scholaris;4;0
2015;369_1;252,03;;;;Unident_1188;1;0
2015;369_1;252,03;;;;Unident_1189;1;0
2015;369_1;252,03;;;;Unident_1190;1;0
2015;369_1;252,03;;;;MS: Daun berbulu ;1;0
2015;369_1;252,03;;;;Unident_1191;1;0
2015;459;332,11;1;5;0;Stenochlaena palustris;93;0
2015;459;332,11;;;;Hevea brasiliensis;41;0
2015;459;332,11;;;;Clidemia hirta;63;1
2015;459;332,11;;;;MS: Rumput Coklat;12;0
2015;459;332,11;;;;Melastoma malabathricum;1;0
2015;459;332,11;;;;MS: Paku bau;9;0
2015;459;332,11;;;;Unident_1192;10;0
2015;459;332,11;;;;Unident_1193;2;0
2015;459;332,11;;;;Macaranga bancana;3;0
2015;459;332,11;;;;Unident_1194;6;0
2015;459;332,11;;;;Unident_1195;1;0
2015;459;332,11;;;;Unident_1196;5;0
2015;459;332,11;;;;Unident_1197;1;0
2015;255_1;222,14;1;0;0;LN: Amplas kijung;41;0
2015;255_1;222,14;;;;MS: Bunga plastik;52;0
2015;255_1;222,14;;;;Hevea brasiliensis;11;0
2015;255_1;222,14;;;;Phylanthus urinaria;3;0
2015;255_1;222,14;;;;Clidemia hirta;48;1
2015;255_1;222,14;;;;Lygodium salicifolium;2;0
2015;255_1;222,14;;;;Lygodium circinatum;1;0
2015;255_1;222,14;;;;Lindsaea ensifolia;13;0
2015;255_1;222,14;;;;Taenitis blechnoides;2;0
2015;255_1;222,14;;;;Panicum repens;70;0
2015;403;321,09;1;0;0;Panicum repens;296;0
2015;403;321,09;;;;Clidemia hirta;1;1
2015;403;321,09;;;;Lygodium microphyllum;4;0
2015;403;321,09;;;;Mimosa pudica;2;0
2015;403;321,09;;;;Elaeis guineensis;1;0
2015;403;321,09;;;;Unident_1198;44;0
2015;403;321,09;;;;Melastoma malabathricum;1;0
2015;403;321,09;;;;Unident_1199;18;0
2015;403;321,09;;;;Unident_1200;4;0
2015;403;321,09;;;;Unident_1201;1;0
2015;581;441,05;1;0;0;Clidemia hirta;67;1
2015;581;441,05;;;;Panicum repens;41;0
2015;581;441,05;;;;Paspalum conjugatum;14;0
2015;581;441,05;;;;Melastoma malabathricum;4;0
2015;581;441,05;;;;Hevea brasiliensis;2;0
2015;581;441,05;;;;Lygodium circinatum;1;0
2015;581;441,05;;;;Macaranga gangetica;1;0
2015;581;441,05;;;;Scleria sumatrensis;5;0
2015;581;441,05;;;;MS: Puruk;3;0
2015;581;441,05;;;;Nephrolepis biserrata;2;0
2015;581;441,05;;;;MS: Rumput Coklat;3;0
2015;581;441,05;;;;Unident_1202;2;0
2015;581;441,05;;;;Lantana camara;2;0
2015;581;441,05;;;;Lindsaea ensifolia;1;0
2015;581;441,05;;;;Taenitis blechnoides;2;0
2015;581;441,05;;;;LN: Batang merah;1;0
2015;581_1;441,05;2;0;0;Stenochlaena palustris;25;0
2015;581_1;441,05;;;;LN: Paku pedang;17;0
2015;581_1;441,05;;;;Clidemia hirta;38;1
2015;581_1;441,05;;;;Scleria sumatrensis;4;0
2015;581_1;441,05;;;;Melastoma malabathricum;4;0
2015;581_1;441,05;;;;Panicum repens;225;0
2015;581_1;441,05;;;;MS: Rumput Coklat;14;0
2015;581_1;441,05;;;;Dicranopteris linearis;2;1
2015;581_1;441,05;;;;Unident_1203;1;0
2015;581_1;441,05;;;;Unident_1204;3;0
2015;581_1;441,05;;;;Unident_1205;2;0
2015;581_1;441,05;;;;Unident_1206;1;0
2015;581_1;441,05;;;;Unident_1207;1;0
2015;581_1;441,05;;;;Unident_1208;3;0
2015;581_1;441,05;;;;Lindsaea ensifolia;1;0
2015;581_1;441,05;;;;Hevea brasiliensis;2;0
2015;581_1;441,05;;;;Oxalis barrelieri;5;0
2015;60_1;121,18;1;0;0;Clidemia hirta;192;1
2015;60_1;121,18;;;;Asystasia gangetica;211;1
2015;60_1;121,18;;;;Hevea brasiliensis;22;0
2015;60_1;121,18;;;;Paspalum conjugatum;63;0
2015;60_1;121,18;;;;MS: Love menjalar;1;0
2015;60_1;121,18;;;;Lygodium salicifolium;2;0
2015;60_1;121,18;;;;LN: Nangka;1;0
2015;60_1;121,18;;;;MS: Rumput Coklat;17;0
2015;60_1;121,18;;;;Stachytarpheta indica;1;0
2015;60_1;121,18;;;;Phyllanthus niruri;3;0
2015;60_1;121,18;;;;Taenitis blechnoides;2;0
2015;60_1;121,18;;;;Unident_1162;1;0
2015;60;121,18;999;"new ""wrong"" plot";99;Clidemia hirta;52;1
2015;60;121,18;;;;Hevea brasiliensis;21;0
2015;60;121,18;;;;Asystasia gangetica;350;1
2015;60;121,18;;;;Elaeis guineensis;1;0
2015;60;121,18;;;;MS: Rumput Coklat;54;0
2015;60;121,18;;;;MS: Daun love merambat;2;0
2015;60;121,18;;;;MS: Paku bintang;1;0
2015;60;121,18;;;;Jengkol ;2;0
2015;60;121,18;;;;MS: Paku sp.;2;0
2015;60;121,18;;;;MS: Paku sp.;4;0
2015;60;121,18;;;;Lygodium salicifolium;1;0
2015;346_1;241,22;99;;0;Elaeis guineensis;25;0
2015;346_1;241,22;;;;Clidemia hirta;156;1
2015;346_1;241,22;;;;Taenitis blechnoides;13;0
2015;346_1;241,22;;;;Scleria sumatrensis;4;0
2015;346_1;241,22;;;;Melastoma malabathricum;8;0
2015;346_1;241,22;;;;MS: Rumput Coklat;179;0
2015;346_1;241,22;;;;Chromolaena odorata;6;0
2015;346_1;241,22;;;;Paspalum conjugatum;63;0
2015;346_1;241,22;;;;Macaranga bancana;2;0
2015;346_1;241,22;;;;Nephrolepis biserrata;2;0
2015;346_1;241,22;;;;Unident_1209;9;0
2015;346_1;241,22;;;;Unident_1210;7;0
2015;346_1;241,22;;;;Elausine indica;16;0
2015;474;341,08;1;0;0;Hevea brasiliensis;13;0
2015;474;341,08;;;;Stenochlaena palustris;2;0
2015;474;341,08;;;;LN: Anting;3;0
2015;474;341,08;;;;Lygodium microphyllum;5;0
2015;474;341,08;;;;Lygodium circinatum;1;0
2015;474;341,08;;;;Ottochlosa nodosa;8;0
2015;474;341,08;;;;Unident_1212;87;0
2015;474;341,08;;;;Unident_1138;1;0
2015;474;341,08;;;;Unident_1137;11;0
2015;388;312,02;1;0;0;Asystasia gangetica;270;1
2015;388;312,02;;;;Mimosa sp.;8;0
2015;388;312,02;;;;Paspalum conjugatum;200;0
2015;388;312,02;;;;Clidemia hirta;10;1
2015;388;312,02;;;;MS: Rumput Coklat;12;0
2015;388;312,02;;;;Lindsaea ensifolia;1;0
2015;388;312,02;;;;LN: Anting;1;0
2015;388;312,02;;;;Unident_ 1213;2;0
2015;388;312,02;;;;Unident_ 1214;3;0
2015;388;312,02;;;;Unident_ 1215;1;0
2015;388;312,02;;;;Unident_ 1216;305;0
2015;346_2;241,22;99;;99;Clidemia hirta;106;1
2015;346_2;241,22;;;;MS: Rumput Coklat;63;0
2015;346_2;241,22;;;;Asystasia gangetica;112;1
2015;346_2;241,22;;;;MS: Paku bintang;2;0
2015;346_2;241,22;;;;Unident_ 1217;285;0
2015;346_2;241,22;;;;Unident_ 1218;6;0
2015;346_2;241,22;;;;Unident_ 1219;1;0
2015;346_2;241,22;;;;Unident_ 1220;1;0
2015;346_2;241,22;;;;Lindsaea nitida;1;0
2015;346_2;241,22;;;;Lindsaea ensifolia;1;0
2015;346_2;241,22;;;;Unident_1221;22;0
2015;346_2;241,22;;;;Unident_1222;274;0
2015;346_2;241,22;;;;Ottochlosa nodosa;3;0
2015;197;241,22;1;0;0;Clidemia hirta;31;1
2015;197;241,22;;;;Scleria sumatrensis;35;0
2015;197;241,22;;;;Taenitis blechnoides;5;0
2015;197;241,22;;;;Panicum repens;8;0
2015;197;241,22;;;;MS: Mirip Cape;3;0
2015;197;241,22;;;;Melastoma malabathricum;3;0
2015;197;241,22;;;;Alstonia scholaris;1;0
2015;197;241,22;;;;LN: Amplas kijung;2;0
2015;197;241,22;;;;Hevea brasiliensis;1;0
2015;197;241,22;;;;Stenochlaena palustris;6;0
2015;197;241,22;;;;Unident_1223;2;0
2015;197;241,22;;;;Unident_1224;14;0
2015;197;241,22;;;;Unident_1225;1;0
2015;197;241,22;;;;Unident_1226;1;0
2015;197;241,22;;;;Unident_1227;6;0
2015;197;241,22;;;;Unident_1228;3;0
2015;197;241,22;;;;Unident_1229;2;0
2015;632;521,01;1;0;0;LN: Kemiri hutan;1;0
2015;632;521,01;;;;MS: Bunga plastik;20;0
2015;632;521,01;;;;Taenitis blechnoides;3;0
2015;632;521,01;;;;Clidemia hirta;6;1
2015;632;521,01;;;;Melastoma malabathricum;3;0
2015;632;521,01;;;;Hevea brasiliensis;10;0
2015;632;521,01;;;;Macaranga gangetica;92;0
2015;632;521,01;;;;Ottochlosa nodosa;1;0
2015;632;521,01;;;;LN: Anting;2;0
2015;632;521,01;;;;Scleria sumatrensis;7;0
2015;632;521,01;;;;Lindsaea ensifolia;1;0
2015;632;521,01;;;;Unident_1230;107;0
2015;632;521,01;;;;Unident_1231;3;0
2015;632;521,01;;;;Unident_1232;6;0
2015;632;521,01;;;;Unident_1233;7;0
2015;632;521,01;;;;Unident_1234;1;0
2015;632;521,01;;;;Unident_1235;20;0
2015;632;521,01;;;;Unident_1236;3;0
2015;632;521,01;;;;Unident_1237;1;0
2015;632;521,01;;;;Unident_1238;1;0
2015;632;521,01;;;;Unident_1239;1;0
2015;632;521,01;;;;Unident_1240;1;0
2015;632;521,01;;;;Unident_1241;3;0
2015;632;521,01;;;;Unident_1242;1;0
2015;632;521,01;;;;Unident_1243;1;0
2015;632;521,01;;;;Unident_1244;1;0
2015;632;521,01;;;;Unident_1245;2;0
2015;254;222,13;1;1;0;Asystasia gangetica;9;1
2015;254;222,13;;;;Scleria ciliaris;15;0
2015;254;222,13;;;;Lindsaea ensifolia;8;0
2015;254;222,13;;;;Clidemia hirta;6;1
2015;254;222,13;;;;MS: Rumput Coklat;2;0
2015;254;222,13;;;;Paspalum conjugatum;7;0
2015;254;222,13;;;;Lygodium circinatum;1;0
2015;254;222,13;;;;Alstonia scholaris;1;0
2015;254;222,13;;;;LN: Amplas kijung;1;0
2015;248;222,07;2;0;0;Paspalum conjugatum;51;0
2015;248;222,07;;;;Macaranga gangetica;2;0
2015;248;222,07;;;;Clidemia hirta;9;1
2015;248;222,07;;;;Melastoma malabathricum;13;0
2015;248;222,07;;;;Unident_1246;5;0
2015;248;222,07;;;;Alstonia scholaris;1;0
2015;248;222,07;;;;Scleria sumatrensis;1;0
2015;248;222,07;;;;Borreria latifolia;3;0
2015;248;222,07;;;;MS: Rumput Coklat;51;0
2015;248;222,07;;;;Hevea brasiliensis;3;0
2015;248;222,07;;;;LN: Mahoni;2;0
2015;248;222,07;;;;Lindsaea ensifolia;5;0
2015;248;222,07;;;;Unident_1247;1;0
2015;508;411,11;1;5;0;Scleria ciliaris;62;0
2015;508;411,11;;;;Clidemia hirta;11;1
2015;508;411,11;;;;Melastoma malabathricum;15;0
2015;508;411,11;;;;MS: Puruk;11;0
2015;508;411,11;;;;Scleria sumatrensis;38;0
2015;508;411,11;;;;LN: Pulai;8;0
2015;508;411,11;;;;Macaranga bancana;2;0
2015;508;411,11;;;;LN: Cempedak;14;0
2015;508;411,11;;;;Taenitis blechnoides;10;0
2015;508;411,11;;;;MS: Mirip amplas;7;0
2015;508;411,11;;;;Paspalum cetaceum;27;0
2015;508;411,11;;;;Hevea brasiliensis;14;0
2015;508;411,11;;;;MS: Love menjalar;8;0
2015;508;411,11;;;;Ottochlosa nodosa;16;0
2015;508;411,11;;;;Lindsaea ensifolia;16;0
2015;508;411,11;;;;Unident_ 1248;3;0
2015;508;411,11;;;;Unident_ 1249;3;0
2015;508;411,11;;;;Unident_ 1250;1;0
2015;508;411,11;;;;Unident_ 1251;4;0
2015;508;411,11;;;;Unident_ 1252;11;0
2015;508;411,11;;;;Unident_ 1253;1;0
2015;508;411,11;;;;Unident_ 1254;1;0
2015;508;411,11;;;;Unident_ 1255;4;0
2015;508;411,11;;;;Unident_ 1256;1;0
2015;508;411,11;;;;Unident_ 1257;2;0
2015;508;411,11;;;;Lygodium microphyllum;10;0
2015;508;411,11;;;;Panicum repens;1;0
2015;463;332,15;1;2;0;Hevea brasiliensis;83;0
2015;463;332,15;;;;Clidemia hirta;63;1
2015;463;332,15;;;;Rotan getah;2;0
2015;463;332,15;;;;LN: Kopi;49;0
2015;463;332,15;;;;LN: Kayu medang;3;0
2015;463;332,15;;;;Stenochlaena palustris;56;0
2015;463;332,15;;;;Paspalum cetaceum;10;0
2015;463;332,15;;;;Paspalum conjugatum;1;0
2015;463;332,15;;;;Taenitis blechnoides;11;0
2015;463;332,15;;;;Macaranga bancana;1;0
2015;463;332,15;;;;LN: Kayu teri-teri;2;0
2015;463;332,15;;;;LN: Kemiri hutan;1;0
2015;463;332,15;;;;Unident_1258;6;0
2015;463;332,15;;;;Panicum repens;21;0
2015;463;332,15;;;;Unident_1259;1;0
2012;;341,04;NA;NA;NA;Asystasia gangetica;84;1
